,image,head_pose,drowsiness,emotion,label,result,actual
244,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0047.jpg,0.0,Active!!,Confused,0.5,0,0
245,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0430.jpg,0.0,Active!!,Confused,0.5,0,0
246,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0367.jpg,0.0,Active!!,Bored,0.0,0,0
247,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0114.jpg,0.0,Active!!,Confused,0.5,0,0
248,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0366.jpg,,Active!!,Bored,0.0,0,0
249,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0395.jpg,0.0,Active!!,Bored,0.0,0,0
250,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0201.jpg,0.0,Active!!,Confused,0.5,0,0
251,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0222.jpg,0.0,Active!!,Confused,0.5,0,0
252,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0265.jpg,0.0,Active!!,Bored,0.0,0,0
253,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0037.jpg,0.0,Active!!,Confused,0.5,0,0
254,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0183.jpg,0.0,Active!!,Confused,0.5,0,0
255,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0294.jpg,1.0,Active!!,Confused,0.65,1,0
256,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0130.jpg,0.0,Active!!,Confused,0.5,0,0
257,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0461.jpg,0.0,Active!!,Confused,0.5,0,0
258,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0393.jpg,0.0,Active!!,Engaged,0.85,1,0
259,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0373.jpg,,Active!!,Confused,0.5,0,0
260,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0251.jpg,0.0,Active!!,Confused,0.5,0,0
261,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0104.jpg,0.0,Active!!,Confused,0.5,0,0
262,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0346.jpg,0.0,Active!!,Confused,0.5,0,0
263,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0194.jpg,0.0,Active!!,Confused,0.5,0,0
264,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0224.jpg,0.0,Active!!,Confused,0.5,0,0
265,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0249.jpg,0.0,Active!!,Confused,0.5,0,0
266,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0293.jpg,0.0,Active!!,Confused,0.5,0,0
267,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0446.jpg,0.0,Active!!,Confused,0.5,0,0
268,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0270.jpg,0.0,Active!!,Confused,0.5,0,0
269,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0173.jpg,0.0,Active!!,Bored,0.0,0,0
270,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0109.jpg,0.0,Active!!,Confused,0.5,0,0
271,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0368.jpg,,Active!!,Bored,0.0,0,0
272,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0388.jpg,,Active!!,Bored,0.0,0,0
273,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0050.jpg,0.0,Active!!,Frustrated,0.25,0,0
274,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0392.jpg,0.0,Active!!,Engaged,0.85,1,0
275,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0099.jpg,0.0,Active!!,Confused,0.5,0,0
276,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0472.jpg,0.0,Active!!,Confused,0.5,0,0
277,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0417.jpg,0.0,Active!!,Confused,0.5,0,0
278,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0459.jpg,0.0,Active!!,Confused,0.5,0,0
279,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0449.jpg,0.0,Active!!,Confused,0.5,0,0
280,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0394.jpg,0.0,Active!!,Engaged,0.85,1,0
281,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0035.jpg,0.0,Active!!,Bored,0.0,0,0
282,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0112.jpg,0.0,Active!!,Confused,0.5,0,0
283,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0397.jpg,0.0,Active!!,Frustrated,0.25,0,0
284,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0419.jpg,0.0,Active!!,Confused,0.5,0,0
285,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0287.jpg,0.0,Active!!,Bored,0.0,0,0
286,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0071.jpg,0.0,Active!!,Confused,0.5,0,0
287,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0118.jpg,0.0,Active!!,Confused,0.5,0,0
288,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0244.jpg,0.0,Active!!,Confused,0.5,0,0
289,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0361.jpg,0.0,Active!!,Bored,0.0,0,0
290,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0253.jpg,0.0,Active!!,Confused,0.5,0,0
291,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0414.jpg,0.0,Active!!,Confused,0.5,0,0
292,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0241.jpg,0.0,Active!!,Confused,0.5,0,0
293,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0087.jpg,0.0,Active!!,Confused,0.5,0,0
294,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0205.jpg,0.0,Active!!,Confused,0.5,0,0
295,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0230.jpg,0.0,Active!!,Confused,0.5,0,0
296,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0198.jpg,0.0,Active!!,Confused,0.5,0,0
297,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0411.jpg,0.0,Active!!,Confused,0.5,0,0
298,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0220.jpg,0.0,Active!!,Confused,0.5,0,0
299,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0215.jpg,0.0,Active!!,Confused,0.5,0,0
300,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0481.jpg,0.0,Active!!,Frustrated,0.25,0,0
301,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0100.jpg,0.0,Active!!,Confused,0.5,0,0
302,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0012.jpg,0.0,Active!!,Confused,0.5,0,0
303,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0060.jpg,0.0,Active!!,Frustrated,0.25,0,0
304,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0045.jpg,0.0,Active!!,Bored,0.0,0,0
305,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0199.jpg,0.0,Active!!,Confused,0.5,0,0
306,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0069.jpg,0.0,Active!!,Bored,0.0,0,0
307,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0054.jpg,0.0,Active!!,Confused,0.5,0,0
308,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0276.jpg,0.0,Active!!,Engaged,0.85,1,0
309,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0256.jpg,0.0,Active!!,Confused,0.5,0,0
310,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0218.jpg,0.0,Active!!,Confused,0.5,0,0
311,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0033.jpg,0.0,Active!!,Confused,0.5,0,0
312,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0340.jpg,0.0,Active!!,Confused,0.5,0,0
313,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0113.jpg,0.0,Active!!,Confused,0.5,0,0
314,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0491.jpg,0.0,Active!!,Confused,0.5,0,0
315,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0004.jpg,0.0,Active!!,Confused,0.5,0,0
316,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0356.jpg,0.0,Active!!,Engaged,0.85,1,0
317,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0127.jpg,0.0,Active!!,Confused,0.5,0,0
318,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0174.jpg,0.0,Active!!,Confused,0.5,0,0
319,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0463.jpg,0.0,Active!!,Confused,0.5,0,0
320,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0034.jpg,0.0,Active!!,Bored,0.0,0,0
321,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0396.jpg,0.0,Active!!,Engaged,0.85,1,0
322,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0257.jpg,0.0,Active!!,Confused,0.5,0,0
323,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0072.jpg,0.0,Active!!,Confused,0.5,0,0
324,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0066.jpg,0.0,Active!!,Confused,0.5,0,0
325,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0267.jpg,0.0,Active!!,Bored,0.0,0,0
326,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0359.jpg,0.0,Active!!,Bored,0.0,0,0
327,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0384.jpg,,Active!!,Bored,0.0,0,0
328,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0365.jpg,0.0,Active!!,Bored,0.0,0,0
329,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0211.jpg,0.0,Active!!,Confused,0.5,0,0
330,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0462.jpg,0.0,Active!!,Confused,0.5,0,0
331,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0428.jpg,0.0,Active!!,Confused,0.5,0,0
332,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0445.jpg,0.0,Active!!,Confused,0.5,0,0
333,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0482.jpg,0.0,Active!!,Frustrated,0.25,0,0
334,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0418.jpg,0.0,Active!!,Confused,0.5,0,0
335,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0030.jpg,0.0,Active!!,Confused,0.5,0,0
336,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0189.jpg,0.0,Active!!,Confused,0.5,0,0
337,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0085.jpg,0.0,Active!!,Confused,0.5,0,0
338,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0123.jpg,0.0,Active!!,Confused,0.5,0,0
339,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0488.jpg,0.0,Active!!,Confused,0.5,0,0
340,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0385.jpg,,Active!!,Bored,0.0,0,0
341,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0051.jpg,0.0,Active!!,Confused,0.5,0,0
342,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0360.jpg,0.0,Active!!,Bored,0.0,0,0
343,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0336.jpg,0.0,Active!!,Confused,0.5,0,0
344,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0427.jpg,0.0,Active!!,Confused,0.5,0,0
345,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0090.jpg,0.0,Active!!,Confused,0.5,0,0
346,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0283.jpg,0.0,Active!!,Bored,0.0,0,0
347,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0231.jpg,0.0,Active!!,Confused,0.5,0,0
348,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0420.jpg,0.0,Active!!,Confused,0.5,0,0
349,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0138.jpg,0.0,Active!!,Confused,0.5,0,0
350,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0464.jpg,0.0,Active!!,Confused,0.5,0,0
351,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0343.jpg,0.0,Active!!,Confused,0.5,0,0
352,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0453.jpg,0.0,Active!!,Confused,0.5,0,0
353,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0212.jpg,0.0,Active!!,Confused,0.5,0,0
354,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0286.jpg,0.0,Active!!,Confused,0.5,0,0
355,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0399.jpg,0.0,Active!!,Confused,0.5,0,0
356,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0248.jpg,0.0,Active!!,Confused,0.5,0,0
357,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0342.jpg,0.0,Active!!,Confused,0.5,0,0
358,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0016.jpg,0.0,Active!!,Confused,0.5,0,0
359,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0225.jpg,0.0,Active!!,Confused,0.5,0,0
360,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0084.jpg,0.0,Active!!,Confused,0.5,0,0
361,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0374.jpg,,Active!!,Confused,0.5,0,0
362,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0401.jpg,0.0,Active!!,Confused,0.5,0,0
363,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0124.jpg,0.0,Active!!,Confused,0.5,0,0
364,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0229.jpg,0.0,Active!!,Confused,0.5,0,0
365,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0190.jpg,0.0,Active!!,Confused,0.5,0,0
366,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0223.jpg,0.0,Active!!,Confused,0.5,0,0
367,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0358.jpg,0.0,Active!!,Bored,0.0,0,0
368,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0382.jpg,,Active!!,Confused,0.5,0,0
369,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0197.jpg,0.0,Active!!,Confused,0.5,0,0
370,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0487.jpg,0.0,Active!!,Confused,0.5,0,0
371,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0467.jpg,0.0,Active!!,Confused,0.5,0,0
372,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0038.jpg,0.0,Active!!,Bored,0.0,0,0
373,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0344.jpg,0.0,Active!!,Confused,0.5,0,0
374,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0122.jpg,0.0,Active!!,Confused,0.5,0,0
375,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0339.jpg,0.0,Active!!,Confused,0.5,0,0
376,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0263.jpg,0.0,Active!!,Confused,0.5,0,0
377,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0275.jpg,0.0,Active!!,Bored,0.0,0,0
378,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0389.jpg,0.0,Active!!,Bored,0.0,0,0
379,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0007.jpg,0.0,Active!!,Confused,0.5,0,0
380,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0180.jpg,0.0,Active!!,Confused,0.5,0,0
381,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0437.jpg,0.0,Active!!,Confused,0.5,0,0
382,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0288.jpg,0.0,Active!!,Confused,0.5,0,0
383,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0036.jpg,0.0,Active!!,Confused,0.5,0,0
384,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0129.jpg,0.0,Active!!,Confused,0.5,0,0
385,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0039.jpg,0.0,Active!!,Bored,0.0,0,0
386,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0108.jpg,0.0,Active!!,Confused,0.5,0,0
387,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0236.jpg,0.0,Active!!,Confused,0.5,0,0
388,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0378.jpg,,Active!!,Confused,0.5,0,0
389,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0291.jpg,0.0,Active!!,Confused,0.5,0,0
390,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0234.jpg,0.0,Active!!,Confused,0.5,0,0
391,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0408.jpg,0.0,Active!!,Bored,0.0,0,0
392,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0400.jpg,0.0,Active!!,Engaged,0.85,1,0
393,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0406.jpg,0.0,Active!!,Bored,0.0,0,0
394,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0412.jpg,0.0,Active!!,Confused,0.5,0,0
395,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0425.jpg,0.0,Active!!,Confused,0.5,0,0
396,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0274.jpg,0.0,Active!!,Bored,0.0,0,0
397,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0335.jpg,0.0,Active!!,Confused,0.5,0,0
398,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0281.jpg,0.0,Active!!,Bored,0.0,0,0
399,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0206.jpg,0.0,Active!!,Confused,0.5,0,0
400,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0284.jpg,0.0,Active!!,Confused,0.5,0,0
401,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0101.jpg,0.0,Active!!,Confused,0.5,0,0
402,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0245.jpg,0.0,Active!!,Confused,0.5,0,0
403,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0469.jpg,0.0,Active!!,Confused,0.5,0,0
404,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0210.jpg,0.0,Active!!,Confused,0.5,0,0
405,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0483.jpg,0.0,Active!!,Confused,0.5,0,0
406,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0239.jpg,0.0,Active!!,Confused,0.5,0,0
407,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0448.jpg,0.0,Active!!,Confused,0.5,0,0
408,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0186.jpg,0.0,Active!!,Confused,0.5,0,0
409,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0202.jpg,0.0,Active!!,Confused,0.5,0,0
410,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0272.jpg,0.0,Active!!,Bored,0.0,0,0
411,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0024.jpg,0.0,Active!!,Confused,0.5,0,0
412,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0115.jpg,0.0,Active!!,Confused,0.5,0,0
413,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0086.jpg,0.0,Active!!,Confused,0.5,0,0
414,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0357.jpg,0.0,Active!!,Bored,0.0,0,0
415,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0170.jpg,1.0,Active!!,Confused,0.65,1,0
416,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0200.jpg,0.0,Active!!,Confused,0.5,0,0
417,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0371.jpg,,Active!!,Bored,0.0,0,0
418,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0443.jpg,0.0,Active!!,Confused,0.5,0,0
419,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0001.jpg,1.0,Active!!,Confused,0.65,1,0
420,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0176.jpg,0.0,Active!!,Confused,0.5,0,0
421,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0391.jpg,0.0,Active!!,Bored,0.0,0,0
422,../input/studentengagement/Student-engagement-dataset/Not engaged/Looking Away/0269.jpg,0.0,Active!!,Confused,0.5,0,0
0,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0106.jpg,1.0,Active!!,Frustrated,0.4,0,0
1,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0375.jpg,0.0,Active!!,Frustrated,0.25,0,0
2,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0285.jpg,1.0,Active!!,Frustrated,0.4,0,0
3,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0074.jpg,1.0,Active!!,Frustrated,0.4,0,0
4,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0077.jpg,0.0,Active!!,Frustrated,0.25,0,0
5,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0273.jpg,1.0,Active!!,Frustrated,0.4,0,0
6,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0307.jpg,0.0,Active!!,Frustrated,0.25,0,0
7,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0058.jpg,0.0,Active!!,Frustrated,0.25,0,0
8,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0255.jpg,0.0,Active!!,Frustrated,0.25,0,0
9,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0128.jpg,,Active!!,Frustrated,0.25,0,0
10,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0364.jpg,0.0,Active!!,Frustrated,0.25,0,0
11,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0246.jpg,0.0,Active!!,Frustrated,0.25,0,0
12,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0337.jpg,0.0,Active!!,Frustrated,0.25,0,0
13,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0208.jpg,0.0,Active!!,Frustrated,0.25,0,0
14,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0141.jpg,0.0,Active!!,Frustrated,0.25,0,0
15,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0372.jpg,0.0,Active!!,Frustrated,0.25,0,0
16,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0327.jpg,0.0,Active!!,Frustrated,0.25,0,0
17,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0053.jpg,0.0,Active!!,Frustrated,0.25,0,0
18,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0165.jpg,1.0,Active!!,Frustrated,0.4,0,0
19,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0355.jpg,0.0,Active!!,Frustrated,0.25,0,0
20,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0203.jpg,0.0,Active!!,Frustrated,0.25,0,0
21,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0006.jpg,0.0,Active!!,Bored,0.0,0,0
22,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0095.jpg,0.0,Active!!,Frustrated,0.25,0,0
23,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0070.jpg,0.0,Active!!,Frustrated,0.25,0,0
24,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0155.jpg,0.0,Active!!,Frustrated,0.25,0,0
25,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0092.jpg,0.0,Active!!,Frustrated,0.25,0,0
26,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0057.jpg,0.0,Active!!,Frustrated,0.25,0,0
27,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0044.jpg,0.0,Active!!,Frustrated,0.25,0,0
28,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/131.jpg,,Active!!,Bored,0.0,0,0
29,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0078.jpg,0.0,Active!!,Frustrated,0.25,0,0
30,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0091.jpg,1.0,Active!!,Frustrated,0.4,0,0
31,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0011.jpg,,Active!!,Bored,0.0,0,0
32,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0404.jpg,0.0,Active!!,Frustrated,0.25,0,0
33,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0171.jpg,0.0,Active!!,Frustrated,0.25,0,0
34,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0056.jpg,0.0,Active!!,Frustrated,0.25,0,0
35,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0019.jpg,,Active!!,Frustrated,0.25,0,0
36,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0008.jpg,0.0,Active!!,Bored,0.0,0,0
37,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0318.jpg,0.0,Active!!,Frustrated,0.25,0,0
38,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0154.jpg,0.0,Active!!,Frustrated,0.25,0,0
39,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0116.jpg,,Active!!,Frustrated,0.25,0,0
40,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0061.jpg,0.0,Active!!,Frustrated,0.25,0,0
41,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0082.jpg,0.0,Active!!,Frustrated,0.25,0,0
42,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0207.jpg,0.0,Active!!,Frustrated,0.25,0,0
43,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0107.jpg,1.0,Active!!,Frustrated,0.4,0,0
44,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0067.jpg,0.0,Active!!,Frustrated,0.25,0,0
45,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0027.jpg,1.0,Active!!,Frustrated,0.4,0,0
46,../input/studentengagement/Student-engagement-dataset/Engaged/frustrated/0076.jpg,0.0,Active!!,Frustrated,0.25,0,0
